run_signature,run_id,search_stage,dataset_id,dataset_label,profile_id,family,description,preselection_method,seed,is_baseline,benchmark_id,refused,refusal_reasons,benchmark_warning_count,run_warning_count,retained_models,retained_items,selected_items_final,selected_items_preselect,joint_available,best_available_model_type,best_available_test_rmse,best_available_test_mae,best_available_test_pearson,best_available_test_spearman,marginal_test_rmse,marginal_test_mae,marginal_test_pearson,marginal_test_spearman,joint_test_rmse,joint_test_mae,joint_test_pearson,joint_test_spearman,run_runtime_seconds,stage01_runtime_seconds,stage04_runtime_seconds,stage09_runtime_seconds,requested_drop_low_tail_models_quantile,effective_drop_low_tail_models_quantile,requested_min_item_sd,effective_min_item_sd,requested_max_item_mean,effective_max_item_mean,requested_min_abs_point_biserial,effective_min_abs_point_biserial,requested_min_models_per_item,effective_min_models_per_item,requested_min_item_coverage,effective_min_item_coverage
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__psychometric_default__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,deterministic_info,7,True,ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa,False,,0,9,180,52,24,50,True,joint,4.986243941658458,3.6959383546713664,0.9493853067250642,0.951891441046104,5.716984292748526,4.507660124555155,0.9296570548546815,0.9399606067187354,4.986243941658458,3.6959383546713664,0.9493853067250642,0.951891441046104,18.823688249802217,1.357373165898025,0.7444971250370145,6.301358791999519,0.001,0.001,0.01,0.01,0.95,0.95,0.05,0.05,40,40,0.8,0.8
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::psychometric_default::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__psychometric_default__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),psychometric_default,psychometric_default,spec-aligned psychometric defaults,deterministic_info,7,True,ollb_v1_metabench_source__release_default_subset_20260405__winogrande,False,,0,9,180,47,24,47,True,marginal,4.705706297509749,3.2432932486650707,0.9388624837014428,0.9243602726665905,4.705706297509749,3.2432932486650707,0.9388624837014428,0.9243602726665905,4.062133339311672,2.8422343763407087,0.9551955852820458,0.950267230981237,18.823688249802217,1.357373165898025,0.7444971250370145,6.301358791999519,0.001,0.001,0.01,0.01,0.95,0.95,0.05,0.05,40,40,0.8,0.8
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__arc,False,,0,7,180,58,24,50,True,joint,4.443688325707842,3.6023696666978995,0.9691019576646875,0.9171063243384894,4.59315284620608,3.6623762374715216,0.9652839125748363,0.8849816960283277,4.443688325707842,3.6023696666978995,0.9691019576646875,0.9171063243384894,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__gsm8k,False,,0,7,180,60,24,50,True,joint,8.565841269969836,6.541401615786477,0.9623263284109205,0.9213294947390608,8.11320053457846,6.101231592190915,0.9646877392089854,0.9367895767200894,8.565841269969836,6.541401615786477,0.9623263284109205,0.9213294947390608,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__hellaswag,False,,0,7,180,59,24,50,True,marginal,5.315219982076078,3.2703339878534563,0.9636927237081312,0.941866672020126,5.315219982076078,3.2703339878534563,0.9636927237081312,0.941866672020126,4.021427629308047,2.518854937695055,0.9828134385096448,0.9439435555306442,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__mmlu,False,,0,7,180,60,24,50,True,joint,6.165515167628838,3.4038886205513847,0.9448558809968373,0.965375837241052,6.837456395700134,3.3660374480508275,0.9312880224812475,0.9715773950820011,6.165515167628838,3.4038886205513847,0.9448558809968373,0.965375837241052,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa,False,,0,7,180,52,24,50,True,joint,5.292047405826101,4.17243950371538,0.9498612498130383,0.9534207468030057,5.709331130687512,4.389088284990127,0.9337089193179372,0.9476986715569196,5.292047405826101,4.17243950371538,0.9498612498130383,0.9534207468030057,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::random_cv::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__random_cv__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,random_cv,7,False,ollb_v1_metabench_source__release_default_subset_20260405__winogrande,False,,0,7,180,60,24,50,True,joint,5.296421696764671,4.1729806906511815,0.8502766493157212,0.8358418461769226,6.3344640117997715,4.869855857889809,0.777635426050735,0.7549259278637104,5.296421696764671,4.1729806906511815,0.8502766493157212,0.8358418461769226,25.15237403998617,1.4241372500546277,6.096049665939063,6.5482640829868615,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__arc,False,,0,7,180,58,24,50,True,joint,4.186891060337659,3.2798762369335686,0.9670431843023324,0.958557457641924,5.792821598243988,3.416863902225609,0.9346148033510858,0.966847684302611,4.186891060337659,3.2798762369335686,0.9670431843023324,0.958557457641924,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__gsm8k,False,,0,7,180,60,24,50,True,joint,6.499385266119794,5.142270763572511,0.9763935983655082,0.9606671585593803,6.609742968062181,5.127406293896484,0.9753855481596023,0.9508058803161227,6.499385266119794,5.142270763572511,0.9763935983655082,0.9606671585593803,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__hellaswag,False,,0,7,180,59,24,50,True,marginal,3.646982099269492,2.6852339367720877,0.9861732431537064,0.9325206962227928,3.646982099269492,2.6852339367720877,0.9861732431537064,0.9325206962227928,3.966591049669793,3.0052416317571815,0.9799823602947695,0.9179825116491636,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__mmlu,False,,0,7,180,60,24,50,True,joint,4.6484497408586725,3.423691505653369,0.9714580305975622,0.9850141037373903,4.922466986313265,3.8894800348384493,0.9686735954509501,0.9726109880554925,4.6484497408586725,3.423691505653369,0.9714580305975622,0.9850141037373903,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa,False,,0,7,180,52,24,50,True,joint,4.935106360730479,3.9393033776961093,0.9508427870024516,0.9617023602388625,5.618174857491495,4.405761589558143,0.9359282514583243,0.946174335046631,4.935106360730479,3.9393033776961093,0.9508427870024516,0.9617023602388625,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first,reconstruction_first,current reconstruction-first defaults,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__winogrande,False,,0,7,180,60,24,50,True,joint,3.5240167205392763,2.824946433029427,0.9365746145334098,0.8803786483895716,4.143414774458133,3.382843664261328,0.9136150097673074,0.7540184188560094,3.5240167205392763,2.824946433029427,0.9365746145334098,0.8803786483895716,19.705628958181478,1.3970682501094416,0.7958036249037832,6.192092000041157,0.002,0.002,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first_relaxed::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first_relaxed__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__arc,False,,0,7,180,58,24,50,True,joint,4.186891060337659,3.2798762369335686,0.9670431843023324,0.958557457641924,5.792821598243988,3.416863902225609,0.9346148033510858,0.966847684302611,4.186891060337659,3.2798762369335686,0.9670431843023324,0.958557457641924,20.46663262601942,1.384246457950212,0.7779101249761879,6.329686791985296,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first_relaxed::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first_relaxed__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__gsm8k,False,,0,7,180,60,24,50,True,joint,6.499385266119794,5.142270763572511,0.9763935983655082,0.9606671585593803,6.609742968062181,5.127406293896484,0.9753855481596023,0.9508058803161227,6.499385266119794,5.142270763572511,0.9763935983655082,0.9606671585593803,20.46663262601942,1.384246457950212,0.7779101249761879,6.329686791985296,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first_relaxed::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first_relaxed__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__hellaswag,False,,0,7,180,59,24,50,True,marginal,3.646982099269492,2.6852339367720877,0.9861732431537064,0.9325206962227928,3.646982099269492,2.6852339367720877,0.9861732431537064,0.9325206962227928,3.966591049669793,3.0052416317571815,0.9799823602947695,0.9179825116491636,20.46663262601942,1.384246457950212,0.7779101249761879,6.329686791985296,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first_relaxed::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first_relaxed__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__mmlu,False,,0,7,180,60,24,50,True,joint,4.6484497408586725,3.423691505653369,0.9714580305975622,0.9850141037373903,4.922466986313265,3.8894800348384493,0.9686735954509501,0.9726109880554925,4.6484497408586725,3.423691505653369,0.9714580305975622,0.9850141037373903,20.46663262601942,1.384246457950212,0.7779101249761879,6.329686791985296,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
portfolio_optimize::ollb_v1_metabench_source__release_default_subset_20260405::reconstruction_first_relaxed::deterministic_info::seed-7,portfolio_optimize__ollb_v1_metabench_source__release_default_subset_20260405__reconstruction_first_relaxed__deterministic_info__seed-7,portfolio_optimize,ollb_v1_metabench_source__release_default_subset_20260405,Open LLM Leaderboard v1 / MetaBench-source (local release-default subset export),reconstruction_first_relaxed,reconstruction_first_relaxed,reconstruction-first without the low-tail trim,deterministic_info,7,False,ollb_v1_metabench_source__release_default_subset_20260405__truthfulqa,False,,0,7,180,52,24,50,True,joint,4.935106360730479,3.9393033776961093,0.9508427870024516,0.9617023602388625,5.618174857491495,4.405761589558143,0.9359282514583243,0.946174335046631,4.935106360730479,3.9393033776961093,0.9508427870024516,0.9617023602388625,20.46663262601942,1.384246457950212,0.7779101249761879,6.329686791985296,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,40,40,0.7,0.7
